Codigo_Mat;Material;Grupo ;Ing1;Ing2;Ing3;Almacen;Total;Unidad_Med
1029109;RETENEDOR DELANTERO MOTOR KIPOR;3100;0;0;0;0;0;UN
1029110;ASIENTO DE MOTOR KIPOR;3100;0;0;0;0;0;UN
1029111;ACEITE DE MOTOR 15W-40 CI - 4L1011010000;3100;0;0;0;0;0;UN
1029112;FILTRO DE ACEITE 330050545;3100;0;0;0;0;0;UN
1029113;PRE FILTRO DE ACEITE 330050134;3100;0;0;0;0;0;UN
1029114;FILTRO DE COMBUSTIBLE 330052737;3100;0;0;0;0;0;UN
1029115;FILTRO COMBUSTIBLE SEPARADOR 330052736;3100;0;0;0;0;0;UN
1029116;FILTRO DE AIRE 330053187;3100;0;0;0;0;0;UN
1029117;REFRIGERANTE L13080020001GX;3100;0;0;0;0;0;UN
1029118;PICNOMETRO DE 25 ML;2700;0;0;0;0;0;UN
1029119;ACIDO NICOTINICO;2700;0;0;0;0;0;G
1029120;MRC TURBIEDAD 10000 NTU CUMPLA CON 17034;2700;0;0;0;0;0;UN
1029121;ELECTRODO DE PH BLUELINE 24 PH;2700;0;0;0;0;0;UN
1029122;KIT SOLUCI N TAMP N REFERENCIA 29476-00;2700;0;0;0;0;0;ML
1029125;CONTACTOR REF AF305-30 BOBINA 220VAC;3200;0;0;0;0;0;UN
1029127;CONTACTOR EH550-30-11 BOBINA 220VAC;3200;0;0;0;0;0;UN
1029128;INTERRUPTOR 630A ABB REF SACE S5;3200;0;0;0;0;0;UN
1029129;CATALOGO;2500;0;0;0;0;0;UN
1029130;PI ON 1RA REF 4303880;3100;0;0;0;0;0;UN
1029131;PI ON 3RA REF 4302520;3100;0;0;0;0;0;UN
1029132;PI ON 4TA REF 4304001;3100;0;0;0;0;0;UN
1029133;PI ON 5TA REF 4304635;3100;0;0;0;0;0;UN
1029138;PI A EJE CORREDIZO 4306649;3100;0;0;0;0;0;UN
1029140;PI A EJE CORREDIZO 4306650;3100;0;0;0;0;0;UN
1029142;CAJA DIRECCION SHEPPAR M100 7600;3100;0;0;0;0;0;UN
1029143;KIT EMPAQUETADURA COMP MOT D1105-BG-ET01;2900;0;0;0;0;0;UN
1029144;FILTRO DE ACEITE REF. 10000-71714;2900;0;0;0;0;0;UN
1029145;FILTRO DE COMBUSTIBLE REF. 10000-71711;2900;0;0;0;0;0;UN
1029146;FILTRO DE COMBUSTIBLE REF. 10000-59650;2900;0;0;0;0;0;UN
1029148;CABLE ESPIRAL SENSOR CLD REF. VIB 5.436;2900;0;0;0;0;0;UN
1029151;FILTRO DE ACEITE REF. WB447-S;2900;0;0;0;0;0;UN
1029157;FILTRO DE COMBUSTIBLE REF.P551424;2900;0;0;0;0;0;UN
1029158;FILTRO DE AIRE REF. P500121;2900;0;0;0;0;0;UN
1029159;CORREA REF. AV17X1200;2900;0;0;0;0;0;UN
1029160;CAJA DIRECCION SHEPPAR M100 4300;3100;0;0;0;0;0;UN
1029162;CONTADOR ELECTRONICO COMBUSTIBLE (ACPM);3100;0;0;0;0;0;UN
1029164;IMPLEMENTO DEPORTIVO;3900;0;0;0;0;0;UN
1029169;"BASE MOTOR DIESEL EN CAUCHO CIRCULAR 3""";2900;0;0;0;0;0;UN
1029170;INTERRUPTOR TRIPOLAR SCHNEIDER DL 13312;3200;0;0;0;0;0;UN
1029172;ORING 216 DE NITRILO;3700;0;0;0;0;0;UN
1029175;ORING 210 DE NITRILO;3700;0;0;0;0;0;UN
1029176;ORING 327 DE NITRILO;3700;0;0;0;0;0;UN
1029177;ORING 227 DE NITRILO;3700;0;0;0;0;0;UN
1029179;ORING 224 DE NITRILO;3700;0;0;0;0;0;UN
1029180;CIERRA PUERTA HIDRA AJUSTABLE 80KG;3700;0;0;0;0;0;UN
1029182;CIERRA PUERTA 150KG PLATA;3700;0;0;0;0;0;UN
1029183;VINILO BLANCO TIPO 1 X CU ETE;3700;0;0;0;0;0;UN
1029185;"MEZCLADORA LAVAMANO KIT 4""";3700;0;0;0;0;0;UN
1029187;KIT SELLO MEC CIG?E MOTOR DOOSAN P180LE;2900;0;0;0;0;0;UN
1029188;JUEGO CAMISA STD MOTOR DOOSAN P180LE;2900;0;0;0;0;0;UN
1029189;CASQ STD BIELA Y CIG?E MOT DOOSAN P180LE;2900;0;0;0;0;0;UN
1029190;LINEA DE POT STD COMP MOT DOOSAN P180LE;2900;0;0;0;0;0;UN
1029201;SELLO DE CAMISA MOTOR DOOSAN P180LE;2900;0;0;0;0;0;UN
1029204;"LAMINA PLASTIFLEX 3/8"" ESP X 12"" X 12""";2900;0;0;0;0;0;UN
1029210;"TORN ACERO INOX DE 5/16"" X 3"" COMPLETO";1600;0;0;0;0;0;UN
1029213;"TORN ACERO INOX DE 5/16"" X 4-1/2"" COMP";1600;0;0;0;0;0;UN
1029214;BEARING COVER REF 605 20 00 PARA BOMBA;2900;0;0;0;0;0;UN
1029215;PINZA AMPERIMETRICA MARCA FLUKE 376;1700;0;0;0;0;0;UN
1029218;LENTE OPTICO IZAR REF OPTO HEAD BT;1800;0;0;0;0;0;UN
1029219;IZAR HANDHELD CAT S40;1800;0;0;0;0;0;UN
1029220;RECEIVER BLUETOOTH REF IZAR RECEIVER BT;1800;0;0;0;0;0;UN
1029221;BRAZO DIRECCION FTR 700 1443803072;3100;0;0;0;0;0;UN
1029222;TERMINAL DIR FTR DEL DERECHO 8982281060;3100;0;0;0;0;0;UN
1029223;TERMINAL DIR FTR DEL IZQUIERD 8982281070;3100;0;0;0;0;0;UN
1029230;FILTRO SECADOR DE AIRE - P951412;3100;0;0;0;0;0;UN
1029231;ACOPLE HIDRAULICO 1 MARIPOSA DIXON;3100;0;0;0;0;0;UN
1029232;CABLE BLANCO # 10 SIETE HILOS;3200;0;0;0;0;0;M
1029233;CABLE NEGRO # 10 SIETE HILOS;3200;0;0;0;0;0;M
1029239;REFLECTOR 150W MULTIVOLTAJE BYTER;3200;0;0;0;0;0;UN
1029240;KIT ROTATIVO REPARACION BOMBA HID REXROT;3100;0;0;0;0;0;UN
1029241;KIT SELLO BOMBA HID REXROTH 2915335;3100;0;0;0;0;0;UN
1029244;KIT RODAMIENTO BOMBA HID REXROTH 2915335;3100;0;0;0;0;0;UN
1029245;KIT REPARACION ROTATIVO BOMBA HID REXROT;3100;0;0;0;0;0;UN
1029246;BOMBA HID REXROTH 2913630;3100;0;0;0;0;0;UN
1029247;BOMBA HID REXROTH 2915335;3100;0;0;0;0;0;UN
1029250;KIT SELLO BOMBA HID REXROTH 2913630;3100;0;0;0;0;0;UN
1029251;KIT RODAMIENTO BOMBA HID REXROTH 2913630;3100;0;0;0;0;0;UN
1029252;SENSOR DE VIBRACIONES SKF QUICKCOLLECT;2900;0;0;0;0;0;UN
1029253;EJE BARRA DE CAMBIO EATON 14A11-4305125;3100;0;0;0;0;0;UN
1029256;DISPLAY PARA PORTATIL;2200;0;0;0;0;0;UN
1029257;KIT BOMBA ALTA PRESION 1890352C91;3100;0;0;0;0;0;UN
1029258;BATERIA SECA DE 12VDC-7AH;2800;0;0;0;0;0;UN
1029259;FUENTE REGULADA DE 24VCD;2800;0;0;0;0;0;UN
1029261;DETECTOR DE HUMO TIPO FOTOELECTRICA;2800;0;0;0;0;0;UN
1029262;PULSADOR MANUAL MARCA FIRE LITE REFBG12;2800;0;0;0;0;0;UN
1029263;CILINDRO DE FM-200 DE 40 LIBRAS D 36KGS;2800;0;0;0;0;0;UN
1029264;DETECTOR DE HUMO FOTOELECTRICO;2800;0;0;0;0;0;UN
1029265;CILINDRO DE FM-200 DE 20 LIBRAS DE 23KGR;2800;0;0;0;0;0;UN
1029266;SIRENA AUDIBLE MODELO SSF3MV MARCA FEDER;2800;0;0;0;0;0;UN
1029267;MANGUERA VITON 4 X 6 ROJA 3 ANILLO;3100;0;0;0;0;0;UN
1029271;ABRAZADERA INDUSTRIAL INOX T818;3100;0;0;0;0;0;UN
1029272;RODAMIENTO AC REF 6310 ZZ X 14 C3;2900;0;0;0;0;0;UN
1029274;RODAMIENTO REF 6314 D2V9;2900;0;0;0;0;0;UN
1029275;VARIADOR DE VELOCIDAD DE 250HP HEAVY;2900;0;0;0;0;0;UN
1029276;RODAMIENTO REF. 3506;2900;0;0;0;0;0;UN
1029277;ANTENA ASP705K COMMSCOPE 450-470 MHz 10;3200;0;0;0;0;0;UN
1029278;LAMPARA LED 60 X 60 DE 45W SYLVANA;3200;0;0;0;0;0;UN
1029280;RODAMIENTO REF: 3209 2RS C3;2900;0;0;0;0;0;UN
1029281;BATERIA LOGGER 17 I2O;1800;0;0;0;0;0;UN
1029283;SUERO ANTIOFIDICO POLIVALENTE;2800;0;0;0;0;0;UN
1029286;FILTRO RETORNO REF A4968;3100;0;0;0;0;0;UN
1029287;TARJETA AVR A6762/05 TIPO: DSR;1000;0;0;0;0;0;UN
1029288;CAMISA BLANCA - GERENTE;2300;0;0;0;0;0;UN
1029289;CAMISA TIPO POLO PREMIUM COLOR VARIADO;2300;0;0;0;0;0;UN
1029291;TOKEN PARA FIRMA DIGITAL;2200;0;0;0;0;0;UN
1029292;"PUNTA TIPO PALETA DE 1-1/4"" X 6 X 15";1700;0;0;0;0;0;UN
1029304;TERMOSTATO SISTEMA ENFRIAMIENTO 4318947;3100;0;0;0;0;0;UN
1029305;ROCIADOR LUBRICACION PISTONES 308070800;3100;0;0;0;0;0;UN
1029307;BOMBA DE ACEITE 4003950;3100;0;0;0;0;0;UN
1029308;EMPAQUETADURA ENFRIADOR ACEITE 3080769;3100;0;0;0;0;0;UN
1029309;EMPAQUETADURA ENFRIADOR ACEITE 109080;3100;0;0;0;0;0;UN
1029310;SOPORTE MOTOR DELANTERO S-D905;3100;0;0;0;0;0;UN
1029311;SOPORTE TRASERO MOTOR S-20215;3100;0;0;0;0;0;UN
1029312;BOMBA AGUA 2882145 CUMMINS;3100;0;0;0;0;0;UN
1029313;CORREA FAN CLUCHT 3605646C1;3100;0;0;0;0;0;UN
1029314;CORRE AC 3579001C1;3100;0;0;0;0;0;UN
1029315;BUJE BIELA 389689400 CUMMINS;3100;0;0;0;0;0;UN
1029316;VALVULA ADMISION 4955239 CUMMINS;3100;0;0;0;0;0;UN
1029317;VALVULA ESCAPE 3800637 CUMMINS;3100;0;0;0;0;0;UN
1029318;GUIA VALVULA 4923471 CUMMINS;3100;0;0;0;0;0;UN
1029319;GORRO VALVULA 4003966 CUMMINS;3100;0;0;0;0;0;UN
1029320;CAMISILLA INYECTOR 3417717 CUMMINS;3100;0;0;0;0;0;UN
1029321;JUEGO MEDIA LUNA 4926017;3100;0;0;0;0;0;UN
1029322;INSERTO ESCAPE 3275354;3100;0;0;0;0;0;UN
1029324;INSERTO ADMISION 3275354;3100;0;0;0;0;0;UN
1029325;ARBOL LEVA 4083012;3100;0;0;0;0;0;UN
1029326;RETENEDOR REF. 416285;2900;0;0;0;0;0;UN
1029328;RETENEDOR REF. 450070;2900;0;0;0;0;0;UN
1029329;FILTRO DE A/A TOYOYA PRADO;3100;0;0;0;0;0;UN
1029330;TINTA PARA PLOTER;2200;0;0;0;0;0;UN
1029338;MODULO/BOMBA DOSIFICADORA DEF ISB/ISF;3100;0;0;0;0;0;UN
1029340;GRESEN VALVE SOLENOID COIL A110517-SOL;3100;0;0;0;0;0;UN
1029341;MICROSWITCH A110335-2;3100;0;0;0;0;0;UN
1029343;MODULO DE ACELERACION POTENCIOMENTRO;3100;0;0;0;0;0;UN
1029344;OMSI A164148-6  ROTARY STANDARD SWIVEL;3100;0;0;0;0;0;UN
1029345;EQUIPO DIAGNOSTICO MOTOR INTERNACIONAL;3100;0;0;0;0;0;UN
1029346;OMSI A164148-7 ROTARY SWIVEL;3100;0;0;0;0;0;UN
1029347;BOLT (HEX HD SS) 5/16? - 18 X 1-1/4? LG;2700;0;0;0;0;0;UN
1029349;CILINDRO DE DIRECCION CARGADOR;3100;0;0;0;0;0;UN
1029349;CILINDRO DE DIRECCION CARGADOR;3100;0;0;0;0;0;UN
1029349;CILINDRO DE DIRECCION CARGADOR;3100;0;0;0;0;0;UN
1029349;CILINDRO DE DIRECCION CARGADOR;3100;0;0;0;0;0;UN
1029350;CILINDRO DE EQUIPO DE TRABAJO CARGADOR;3100;0;0;0;0;0;UN
1029350;CILINDRO DE EQUIPO DE TRABAJO CARGADOR;3100;0;0;0;0;0;UN
1029350;CILINDRO DE EQUIPO DE TRABAJO CARGADOR;3100;0;0;0;0;0;UN
1029350;CILINDRO DE EQUIPO DE TRABAJO CARGADOR;3100;0;0;0;0;0;UN
1029351;TURBO 924H-930H;3100;0;0;0;0;0;UN
1029353;CORREA REF. AV10X1240LA;2900;0;0;0;0;0;UN
1029355;FILTRO DE ACEITE REF. LF16227;2900;0;0;0;0;0;UN
1029356;FILTRO DE ACEITE REF. 51324;2900;0;0;0;0;0;UN
1029357;FILTRO DE AIRE REF. DA2246;2900;0;0;0;0;0;UN
1029358;CORREA REF. 4N-8216;2900;0;0;0;0;0;UN
1029359;CORREA REF. 6N-6657;2900;0;0;0;0;0;UN
1029360;FILTRO DE AIRE REF. AF25708M;2900;0;0;0;0;0;UN
1029361;CORREA REF. 21118;2900;0;0;0;0;0;UN
1029362;VALV SEG 200 PSI 1/4 NPT REF. 31385693;2900;0;0;0;0;0;UN
1029363;RODAMIENTO REF 18H02144 - MU1206 TM;3100;0;0;0;0;0;UN
1029364;RODAMIENTO REF: LM29749;3100;0;0;0;0;0;UN
1029365;RODAMIENTO REF: BL214N;3100;0;0;0;0;0;UN
1029366;RODAMIENTO M 1212 EH;3100;0;0;0;0;0;UN
1029368;TOMA FUERZA PTO CHELSEA 221ZLAHX - H5XK;3100;0;0;0;0;0;UN
1029369;MANGUERA R1 3/8 X 6.50 MT CON 2 CAPSULAS;3100;0;0;0;0;0;UN
1029370;MANGUERA R2 1/4 X 6.50 MT CON 2 CAPSULAS;3100;0;0;0;0;0;UN
1029372;RETENEDOR REF. 417496;2900;0;0;0;0;0;UN
1029373;CONTACTOR TESYS D 3P AC-3 440V 25A;1000;0;0;0;0;0;UN
1029374;TEMPORIZADOR NEUMATICO AL TRABAJO 0.1/30;1000;0;0;0;0;0;UN
1029376;LINEA DE VIDA AUTORRETRACTIL ? PROTECTA;2800;0;0;0;0;0;UN
1029377;FILTRO COMBSUTIBLE P550779;3100;0;0;0;0;0;UN
1029378;FILTRO SEPARADOR P576918;3100;0;0;0;0;0;UN
1029379;FILTRO ACEITE P551352;3100;0;0;0;0;0;UN
1029380;FILTRO SEPARADOR DE AGUA P551329;3100;0;0;0;0;0;UN
1029381;FILTRO DE ACEITE P558616;3100;0;0;0;0;0;UN
1029382;FILTRO DE COMBUSTIBLE P551435;3100;0;0;0;0;0;UN
1029383;FILTRO DE ACEITE P550008;3100;0;0;0;0;0;UN
1029384;FILTRO DE COMBUSTIBLE P553004;3100;0;0;0;0;0;UN
1029385;FILTRO DE AIRE P607240;3100;0;0;0;0;0;UN
1029386;FILTRO DE COMBUSTIBLE A23;3100;0;0;0;0;0;UN
1029387;"VALVULA ACERO INOX DE 1-1/2""";3100;0;0;0;0;0;UN
1029388;SEAL 9H2258;3100;0;0;0;0;0;UN
1029389;SHIM PACK 4K-7464;3100;0;0;0;0;0;UN
1029390;SHIM PACK 113-3794;3100;0;0;0;0;0;UN
1029391;SHIM PACK 110-7628;3100;0;0;0;0;0;UN
1029394;SHIM PACK 6W-8246;3100;0;0;0;0;0;UN
1029397;PASADOR 113-3793;3100;0;0;0;0;0;UN
1029399;CINTA IBM 38L7302 ULTRIUM LTO7;2200;0;0;0;0;0;UN
1029401;VALVULA T;3100;0;0;0;0;0;UN
1029402;VALVULA RETENCION 800372;3100;0;0;0;0;0;UN
1029403;RACOR CODO 5/8;3100;0;0;0;0;0;UN
1029405;RACOR RECTO B68 3/8;3100;0;0;0;0;0;UN
1029407;RACOR RECTO B68 5/8;3100;0;0;0;0;0;UN
1029409;RACOR CODO 5/32;3100;0;0;0;0;0;UN
1029411;RACOR UNION 5/32;3100;0;0;0;0;0;UN
1029413;KIT GRAPA;3100;0;0;0;0;0;UN
1029416;PASTILLA DE FRENO TRASERA;3100;0;0;0;0;0;UN
1029417;BOBINA DE CONTACTOR REF 3RT1955-5AP31;3200;0;0;0;0;0;UN
1029419;SOPORTE TRANSFERENCIA DAIHATSU F-10/F20;1800;0;0;0;0;0;UN
1029420;CILINDRO DE LEVANTE CARGADOR;3100;0;0;0;0;0;UN
1029420;CILINDRO DE LEVANTE CARGADOR;3100;0;0;0;0;0;UN
1029420;CILINDRO DE LEVANTE CARGADOR;3100;0;0;0;0;0;UN
1029420;CILINDRO DE LEVANTE CARGADOR;3100;0;0;0;0;0;UN
1029421;CAJA DE 8 CIRCUITO BIFASICA;3200;0;0;0;0;0;UN
1029427;"CONECTOR CONDUIT 1/2"" PVC";3200;0;0;0;0;0;UN
1029430;TOMACORRIENTE TRIFILAR 20 AMP;3200;0;0;0;0;0;UN
1029432;MEDIDOR DE COLOR PORTATIL EC2000-PT-CO D;2700;0;0;0;0;0;UN
1029437;SPACER 9C-7907;3100;0;0;0;0;0;UN
1029441;SEAL B F/F 9Y-9380;3100;0;0;0;0;0;UN
1029444;SEAL 292-0886;3100;0;0;0;0;0;UN
1029445;SEAL 317-3064;3100;0;0;0;0;0;UN
1029446;NUT 6I-0563;3100;0;0;0;0;0;UN
1029447;BELT 288-4641;3100;0;0;0;0;0;UN
1029448;ORING 4S-5879;3100;0;0;0;0;0;UN
1029449;GASKET 1U-8846;3100;0;0;0;0;0;UN
1029450;SEAL 305-2215;3100;0;0;0;0;0;UN
1029451;SEAL ORING 9X-7725;3100;0;0;0;0;0;UN
1029454;SEAL ORING 8S-0768;3100;0;0;0;0;0;UN
1029455;SEAL ORING 2P-1692;3100;0;0;0;0;0;UN
1029456;SEAL ORING 8M-5251;3100;0;0;0;0;0;UN
1029457;SEAL ORING 107-3114;3100;0;0;0;0;0;UN
1029458;BOLT 6V-3668;3100;0;0;0;0;0;UN
1029459;ORING 4F-8824;3100;0;0;0;0;0;UN
1029461;ORING 5P-2861;3100;0;0;0;0;0;UN
1029462;LOUVER VENT 151-5715;3100;0;0;0;0;0;UN
1029463;LOUVER VENT 171-4046;3100;0;0;0;0;0;UN
1029464;MOTOR AGUA 7T-8890;3100;0;0;0;0;0;UN
1029465;PLUG 165-0311;3100;0;0;0;0;0;UN
1029466;SWICHT 236-4234;3100;0;0;0;0;0;UN
1029467;SWICHT 291-9121;3100;0;0;0;0;0;UN
1029468;SWICHT 193-9056;3100;0;0;0;0;0;UN
1029469;BUTTOM 322-8568;3100;0;0;0;0;0;UN
1029470;ORING 5P-3456;3100;0;0;0;0;0;UN
1029471;ORING 8T-7524;3100;0;0;0;0;0;UN
1029473;ORING 5P-6718;3100;0;0;0;0;0;UN
1029474;ORING 061-7538;3100;0;0;0;0;0;UN
1029475;ORING 6V-8352;3100;0;0;0;0;0;UN
1029476;ORING 033-5879;3100;0;0;0;0;0;UN
1029477;ORING 192-7111;3100;0;0;0;0;0;UN
1029478;ORING 6V-7970;3100;0;0;0;0;0;UN
1029479;ORING 033-6043;3100;0;0;0;0;0;UN
1029480;ORING 5P-9262;3100;0;0;0;0;0;UN
1029481;ORING 200-5362;3100;0;0;0;0;0;UN
1029482;ORING 9N-1756;3100;0;0;0;0;0;UN
1029483;ORING 033-5853;3100;0;0;0;0;0;UN
1029484;ORING 6V-5758;3100;0;0;0;0;0;UN
1029485;ORING 033-6027;3100;0;0;0;0;0;UN
1029486;ORING 033-6043;3100;0;0;0;0;0;UN
1029487;PIN 132-2554;3100;0;0;0;0;0;UN
1029489;PAD 112-0885;3100;0;0;0;0;0;UN
1029491;BOLT 8T-4137;3100;0;0;0;0;0;UN
1029492;IMPELLER BOMBA BARNES REF: 200 CU;2900;0;0;0;0;0;UN
1029493;"TORNILLO PRISIONERO 5/8"" X 1""";2900;0;0;0;0;0;UN
1029495;"TORNILLO PRISIONERO 1/2"" X 1""";2900;0;0;0;0;0;UN
1029496;VARILLA A/INOX DIAM 14 MM X 1MT;2900;0;0;0;0;0;UN
1029499;BOCIN DELANTERO 7400 3748328C91;3100;0;0;0;0;0;UN
1029500;CABLE MONOPOLAR AISLADO CAL 10 AWG THHN;3200;0;0;0;0;0;UN
1029501;CABLE MONOPOLAR AISLADO CAL 10 AWG THHN;3200;0;0;0;0;0;UN
1029502;CABLE MONOPOLAR AISLADO CAL 16 AWG THHN;3200;0;0;0;0;0;UN
1029503;ORING 6738-11-4370;3100;0;0;0;0;0;UN
1029505;GASKET 6754-81-8710;3100;0;0;0;0;0;UN
1029506;INSOLATOR 6754-11-8210;3100;0;0;0;0;0;UN
1029509;RING 6137-11-5291;3100;0;0;0;0;0;UN
1029510;TUBO 6754-11-5680;3100;0;0;0;0;0;UN
1029511;GASKET 6151-11-5751;3100;0;0;0;0;0;UN
1029512;"BUSHING EN BRONCE DE 1"" X 1/2""";1400;0;0;0;0;0;UN
1029515;AMONIO CUATERNARIO DE 5 GENERACION;3700;0;0;0;0;0;L
1029517;SENSOR DE ORP EN LINEA GLI MODELO 2058RO;2700;0;0;0;0;0;UN
1029518;SOLUCION DE ORP 600 MV X 500 ML;2700;0;0;0;0;0;UN
1029519;SENSOR DE PH EN LINEA CPS11D-7BT21;2700;0;0;0;0;0;UN
1029521;SENSOR DE CLORO EN LINEA CCS51D-AA11BF;2700;0;0;0;0;0;UN
1029523;SOLUCION ESTANDAR DE REF. 1.70334.0100;2700;0;0;0;0;0;MGL
1029526;SOLUCION ESTANDAR DE REF. 1.70363.0100;2700;0;0;0;0;0;MGL
1029527;501 TRIHALOMETANOS MIX STD EN METANOL;2700;0;0;0;0;0; GL
1029528;610 PAH CALIBRATION MIX A 16 COMPONENTE;2700;0;0;0;0;0; GL
1029529;ORGANOCHLORINE PESTICIDE MIX AB # 3;2700;0;0;0;0;0; GL
1029530;FOOD INDUSTRY FAME MIX (37 COMPONENTES);2700;0;0;0;0;0; GL
1029532;PCB KIT # 2 RESTEK CERIFIED VALUES;2700;0;0;0;0;0; GL
1029535;HALOACETIC ACID MIX (9 COMPONENTES) CAT;2700;0;0;0;0;0; GL
1029536;TUERCA EJE DIRECCIONAL 1663196C1;3100;0;0;0;0;0;UN
1029537;BUJE BARRA TENSORA HD66649002L;3100;0;0;0;0;0;UN
1029538;BARRA TENSORA RADIADOR 3605649C2;3100;0;0;0;0;0;UN
1029539;CARCASA DE REPARTICION 1820465C4;3100;0;0;0;0;0;UN
1029540;ARANDELA DEFLECTORA DAMPER 675412C1;3100;0;0;0;0;0;UN
1029541;VALVULA REGULADORA RETORNO 1825511C1;3100;0;0;0;0;0;UN
1029542;PAD BLANCO  REPUESTO ASPIRADORA 60 CM;2400;0;0;0;0;0;UN
1029544;PAD ROJO REPUESTO ASPIRADORA 60 CM;2400;0;0;0;0;0;UN
1029548;HOSE 280-2023;3100;0;0;0;0;0;UN
1029549;HOSE 320-9910;3100;0;0;0;0;0;UN
1029550;SUPPORT-ENGINE 290-0643;3100;0;0;0;0;0;UN
1029551;SUPPORT-ENGINE 290-0644;3100;0;0;0;0;0;UN
1029552;SUPPORT AS 290-7895;3100;0;0;0;0;0;UN
1029553;SUPPORT AS 290-7896;3100;0;0;0;0;0;UN
1029554;HOSE RADIATOR 290-6403;3100;0;0;0;0;0;UN
1029555;CLAMP-HOSE 8T-4986;3100;0;0;0;0;0;UN
1029556;HOSE RADIATOR 185-1030;3100;0;0;0;0;0;UN
1029557;HOSE-RADIATOR 185-1023;3100;0;0;0;0;0;UN
1029559;HOSE 292-8113;3100;0;0;0;0;0;UN
1029560;HOSE AS 313-2508;3100;0;0;0;0;0;UN
1029561;HOSE 350-8690;3100;0;0;0;0;0;UN
1029562;HOSE 350-8691;3100;0;0;0;0;0;UN
1029563;HOSE 109-5351;3100;0;0;0;0;0;UN
1029564;HOSE 159-2829;3100;0;0;0;0;0;UN
1029565;HOSE 8C-3681;3100;0;0;0;0;0;CM
1029566;HOSE 5P-1506;3100;0;0;0;0;0;UN
1029567;SENDER AS FUEL LEVEL 308-3458;3100;0;0;0;0;0;UN
1029568;HOSE 262-5658;3100;0;0;0;0;0;UN
1029570;GASKET 206-9546;3100;0;0;0;0;0;UN
1029571;MOUNTING 7T-8332;3100;0;0;0;0;0;UN
1029572;VALVE GP-SOLENOID 215-8118;3100;0;0;0;0;0;UN
1029575;MEDIO FILTRANTE NEUTRALIZADOR DE GASES;3700;0;0;0;0;0;LB
1029576;MEDIO FILTRANTE CONTROL SULFURO HIDROGEN;3700;0;0;0;0;0;LB
1029577;VARILLA ROSCADA GRADO 5-7/8  X 1 MTS;2900;0;0;0;0;0;UN
1029578;"REDUCCION CONCENTRICA 12"" X 6"" B X B";2900;0;0;0;0;0;UN
1029579;TRANSMISOR PORTATIL MULTIPARAMETRICO;2700;0;0;0;0;0;UN
1029580;CABLE DE MEDICION DIGITAL CYK20;2700;0;0;0;0;0;UN
1029581;KIT DE SELLO BOMBA TSURUMI MOD TO150B437;3200;0;0;0;0;0;UN
1029582;MANGUERA R1 1/2X1,55 H7/8 ACOPLE 5/8;3100;0;0;0;0;0;UN
1029583;RACOR RECTO 1/4 NPT X 16 OD;3100;0;0;0;0;0;UN
1029587;RACOR B-110 3/8 X 1/4;3100;0;0;0;0;0;UN
1029591;MANGUERA R2 1/2 X 1.96 C45;3100;0;0;0;0;0;UN
1029597;MANGUERA R2 1 X 1.76 M 5/16;3100;0;0;0;0;0;UN
1029598;RIEL MECANISMO PARA FOLDER COLGANTE;2800;0;0;0;0;0;UN
1029600;BOLSA DE HIELO;3900;0;0;0;0;0;UN
1029604;BOTELLA DE AGUA X 24 UN;2900;0;0;0;0;0;UN
1029605;"MANGUERA R13 1"" X 1.08 CM C/ACOPLE MACHO";3100;0;0;0;0;0;UN
1029607;KIT EMBRAGUE 19314151 DISCO PRENSA;3100;0;0;0;0;0;UN
1029608;CILINDRO FRENO 8971398210 IZQUIERDA;3100;0;0;0;0;0;UN
1029609;CILINDRO FRENO 8971398200 DERECHA;3100;0;0;0;0;0;UN
1029610;RODAMIENTO NKI21/50;3100;0;0;0;0;0;UN
1029611;RODAMIENTO 25 X 40 X 10 MO;3100;0;0;0;0;0;UN
1029612;SULFATO DE AMONIO GRADO REACTIVO;2700;0;0;0;0;0;G
1029613;SOPORTE TRANSFERENCIA DAIHATSU F10/F20;1800;0;0;0;0;0;UN
1029615;MANGUERA HIDRAULICA DE DIRECCION 1 X 1.5;3100;0;0;0;0;0;UN
1029616;"ABRAZADERA INOX MANGUERA 1""";3100;0;0;0;0;0;UN
1029619;MANGUERA HIDRAULICA DE DIRECCION 3/4 X 1;3100;0;0;0;0;0;UN
1029620;"ABRAZADERA INOX MANGUERA 3/4""";3100;0;0;0;0;0;UN
1029621;COMPRESOR AIRE TUFLO 550 BX5004613X;3100;0;0;0;0;0;UN
1029622;KIT SPLINDER PASADORES-BUJES  2603340C91;3100;0;0;0;0;0;UN
1029625;EMPAQUE BOMBA HIDRAULICA 591597C2;3100;0;0;0;0;0;UN
1029626;RETENEDOR RUEDA DELANTERA CLASICO CR3506;3100;0;0;0;0;0;UN
1029628;BARRA CORTA DIRECCION 3579861C91;3100;0;0;0;0;0;UN
1029629;KIT SPLINDER PASADORES-BUJES R201608;3100;0;0;0;0;0;UN
1029630;"VALVULA DE BRONCE CIEERE RAPIDO 3/4""";3100;0;0;0;0;0;UN
1029632;NEVERA PLASTICA DE 22 LTS;2700;0;0;0;0;0;UN
1029634;TUBO ACERO 20MM X 0.45;3100;0;0;0;0;0;UN
1029635;MANGUERA R1 1 H5/16;3100;0;0;0;0;0;UN
1029636;TUBO ACERO 3/8 MT DOBLES;3100;0;0;0;0;0;UN
